comment,cluster
Amei ,0
MINHA ENCOMENDAR CHEGOU NO PRAZO E PRODUTO EXCELENTE,2
"Muito bom, chegou no prazo e em perfeitas condições.",2
Entrega muito rápida!,0
Tive que retirar na agência dos correios pois disseram que era encomenda e não tinha data de ser entregue.nao entendi o porque pois paguei o frete...,3
"O produto está com a entrega em atraso.
Até o momento não obtive nenhum retorno do meu chamado que está em aberto! ",1
Entrega foi realizada dentro do prazo..,2
Produto de qualidade entregue com quase 30 dias de antecedência.,3
Ótimo ,0
"Fiquei super satisfeito, o produto é ÓTIMO ao contrário das últimas HP""s que comprei este realmente atende. 
A entrega FOI SUPER RÁPIDA bem antes do prazo estipulado.Sou 1 consumidor muito satisfeito",2
"Foi muito rápido a entrega do produto, chegou antes do prometido.",2
"porque simplesmente o fiche do maleta NÃO traca e só de enfeite, não tem sentido de ainda me mando uma chave. Tirando isso é lindo por dentro tem muito espaço, facil de limpa",3
"Apenas a forma de embalar precisa ser revisada e mais protegida. O produto foi entregue com o cabo de energia lacerado, em razão da caixa ter rompido e o mesmo ter ficado exposto.",4
Atraso na entrega,0
Recomendo! Entrega antes do prazo. Comprei para proteger meu sofá pois tenho um cachorro. Atendeu as minhas expectativas. Muito bom!,2
O produto chegou bem antes da data prevista.,2
"Super leve, porem nas fotos aparenta ser um pouco maior. Pequeno e lindo!",4
"A empresa deveria responder aos e-mail dos cliente 
Deveria revê essa questão, porque empresa que se comunica com seus cliente passa mais credibilidade e demostra que esta atento ao seu cliente.",1
"Estou avaliando com 2 estrelas pois o produto veio com problema na palmilha.
Estou aguardando contato do fornecedor para efetuar a troca.",1
So nao gostei do tumultuo dos correios,4
"Boa noite, comprei dois produtos, paguei dois fretes e só chegou um produto, gostaria de saber o motivo de mandar um produto com valor de dois na nota, quero receber o que ficou faltando.",3
O produto chegou no prazo é muito bom 😉,2
"Já comprei várias vezes na Americana só que dessa vez demorou de mais sempre recibi meus produtos antes do prazo mais dessa vez demorou de mais chegou dois dias antes do prazo,mais demorou demais ",3
Muito boa ,0
Produto muito bom a princípio ,0
Gostei otimo pra quem quer testar o produto!,0
SATISFEITA,0
Estou satisfeito ,0
Estou esperando meu pedido ! E já passou do prazo de entrega,3
Bom prazo de entrega,2
Tudo certinho ! Entregue no prazo ! Amei ,2
"uma empresa que cumpre com prazo
Espero que continuem assim,visando sempre o melhor para os clientes!

",0
"Produto bom, porém frete caro. ",4
"Livro muito bem embalado, tudo muito cuidadoso.",0
"deixo em branco sobre o produto correto.
vou abrir amanhã",3
Produto se alta qualidade ,0
Entrega antes do previsto,2
Produto de qualidade e entrega rapida. ,0
"Não recebi meu produto, meu nome não é Sileda, não estou entendendo nada!!!!!",3
"Amei a caçarola. Chegou antes do prazo.
Mas devo dizer que comprei uma outra panela e acabei de verificar que a previsão de chegada e para 25 de julho de 2017.
Não foi o que o site combinou.",3
Achei que o cesto fosse maior,4
"Gostei do produto , recomendo, chegou antes do prazo e de boa qualidade.",2
"Comprei o relógio no dia 25 de novembro e até agora o produto não chegou. Queria muito o produto, mas infelizmente vou ter que cancelar a compra.",1
"Bom dia, não recebi o produto tive que ir nos correios buscar, fiquei chateada porque paguei o frete é isso sempre está acontecendo , nao só com sua loja como com outras frustrada por ser enganada.",4
Pagamos o frete para a equipe da entrega não nos entregar no domicilio. Tive que chegar super tarde no trabalho para me deslocar até os correios.,4
Muito bom,0
"Produtos de boa qualidade, durável e estilosos, recomendo!!!",0
Muito bom. Entrega rápida.,0
Produto de excelente qualidade e designer moderno. Super moderno e fashion.,0
"Produto avariado, tinta seca esparramada sobre o produto. Lamentável. Até agora não recebi um substituto e nem o valor devolvido.",1
"O produto chegou antes do prazo, o que me deixou muito feliz. E estou apaixonada por ela. A pia é tudo de bom e muito mais. Super recomendo.",0
"PRODUTO CERTO, ENTREGA NO PRAZO CERTO. SUPER RECOMENDO.",2
Excelente qualidade .. recomendo o produto,0
"entregaram apenas o porta temperos os copos nao recebi,que chato estou tendo sempre problemas na compra com a lannister....",3
Estou satisfeito com os serviços prestados.,0
Como posso recomendar para alguém se o produto ainda não chegou?,3
Super recomendo produto de excelente qualidade.,0
Ótima ,0
"nao recebi o produto, ficaram de me entregar até di 15.11.2017 e depois foi para o dia 25.11.2017 e nada. Estou decepcionada com o vendedor e lannister, porque tiraram o pedido nao consigo vizualizar",1
chegou antes do prazo ,2
Infelizmente o produto veio com defeito ,4
"Entrega do produto diferente do solicitado
Aguardo orientação para a troca",3
"td certo , recomendo essa loja c certeza",0
Ok,0
REOMENDO A TODOS,0
Gostei do produto e a entrega foi muito rápida.. .chegou bem antes da data prevista recomendo..,2
"Foi entregue o produto, conforme o previsto",2
Produto chegou quebrado é material não é bom,0
Atendeu minhas espectativas! Produto muito bom. Ficou ótimo na minha cama. Compraria novamente.,0
"Veio exatamente igual a descrição tamanho formato entrega super rápida eu recomendo protudo excelente nota 10
",0
"Muito bom produto, material excelente",0
NÃO RECEBI O PRODUTO,3
Demorou muito pra chegar.,0
bom,0
"no prazo, produto correto, recomendo",2
"O único problema é que a tesoura veio sem afiação, mastiga o cabelo do cliente. Ainda não mandei afiar para saber se é boa...",3
"produto de qualidade, rápida entrega.",2
Entrega rapida. Produto lindo. Mal vejo a hora de instalar. ,0
"Chegou rapidamente e bem embalado.
Ainda não utilizei o produto, mas a primeira impressão foi boa. ",0
Chegou em perfeitas condições,2
Até a data de hoje o produto não foi entregue.Pela primeira vez as lannister deixou de cumprir uma compra feita por mim nessa loja.,3
100% ótimo!,0
Ainda não recebi o livro!,3
tudo joia,0
"Compressor para secar veículos, nesse propósito ele foi exemplar. A carcaça é de um plástico que não aparenta ser resistente, mas só o tempo dirá. O fluxo de vento é ótimo.",3
"Tudo muito ótimo 
",0
"Produto bom,de qualidade,chegou no prazo, em perfeita ordem indico a todos",2
Super rapida entrega chegou antes do prazo,2
"prazo e produto perfeitos
vou voltar para comprar mais
obrigado.f",3
"O produto atende a expectativa, funciona bem.",0
"Qualidade excelente do material, compensa pagar um pouco mais e as divisórias ajudam bastante no dia a dia são duas e mais uma para cápsulas. O que não gostei foi a capacidade, são 450ml e não 650.",4
"Muito bom ,recomendo . Entrega rápida .obrigado ",0
"Apesar da demora, valeu a pena esperar!😍
",4
"Loja muito boa, já cmprei outras vezes e essa foi a primeira vez que atrasou!!!",3
"O produto chegou antes do prazo.
Como sempre stark é 10!!!!",2
Chegou bem antes do prazo em perfeita condições conforme o meu pedido,2
TUDO OK,0
Está programado para o próximo dia útil,3
O PRODUTO CHEGOU ANTES DO PRAZO E DE COMO EU ESPERAVA.,2
"Gostei do produto, bonito, boa qualidade... como está no site. Não teve nenhuma intercorrencia com o vendedor, tudo certinho.",0
"O produto foi entregue em outra cor. 
Solicitamos rosa e veio preta. 
Também veio em outro modelo e não conseguimos efetuar a troca pelo site. ",4
produto entregue dentro do prazo,2
Comprometimento e dedicação com o cliente.por isso indico pra quem está com alguma dúvida referente a loja;e sobre o produto atingiu perfeitamente as minhas perspectivas.,3
"Amei Meu quadro, perfeito.. indentico ao anúncio, não falhou em nada. Como sempre as lojas lannister arrasa em seus produtos e na rapidez da entrega. Parabéns!!!!",0
A empresa não tem o produto pra entregar e cancelou a compra mas a cobrança veio em minha fatura do cartão de crédito e não deram nem uma satisfação sobre o estorno da cobrança .,1
Ótimo produto...,0
"Bom dia... Recebi o produto no prazo e em perfeito estado... Porém n da cor escolhida.. Escolhi c detalhes azul e veio verde... Porém n vou devolver o produto, pois é mto burocrático.. Obrigada.",3
Não recebi todos os protudos Em uma só entrega. No aguardo de uma mercadoria. ,3
Muito bom parabéns vcs são muito profissional ,0
"Não recomendaria pois já tem quase 1 mês que fiz a compra e até agora nada, estou extremamente decepcionado com esta situação Quero meu produto ou meu dinheiro de volta, favor me dê uma posição",1
Eu comprei toalhas de banho e de rosto. Não recomendo. Má qualidade. Prazo de entrega bastante alto. ,0
òtimo,0
Recomendamos,0
O prazo de entrega enorme de 16 dias úteis não foi respeitado. No site dá como dificuldade de entrega mas não fala qual. Preciso q me entregue o mais rápido possível ou me devolvam o dinheiro!!!!!!!!!,3
"funciona muito bem, entrega rapida",0
Muito bom todo processo ... Não tenho nada absolutamente para reclamar... parabéns!,3
"Meu pedido anterior, 02-669169792 - Fone de Ouvido HBQi7, depois de carregar por 8 horas, não aguenta tocar por 5 minutos. Que devo fazer.",4
"Ótimo produto, entrega muita rápida. E fácil escalação ",0
Entregou no prazo,2
"Recebi o perfume violado, aberto, caixa toda amassada embalagem de fora rasgada e amassada, o plástico bolha estava todo furado e muito amassado, a caixa estava toda molhada de perfume e tenho fotos.",4
Estou aguardando uma resposta das lojas lannister sobre a compra que fiz e não recebi ,1
Embalagem desmerece o produto. Enrolado em plástico bolha,0
"Produtos de boa qualidade ,",0
"Sou muito grata por vcs serem tão competentes, parabéns! obgada .",0
"Estou muito satisfeito com a compra. Produto de excelente qualidade, chegou antes do prazo !!! Podem comprar com tranquilidade. Parabéns Lojas lannister pela competência, agilidade, honestidade.",0
não tem o que falar sobre site ótimo.,3
Mais de um mês pra chega uma capinha,3
"Ainda não recebi o produto e por esse motivo não posso avaliar o serviço por completo. 
Estou aguardando o produto. ",1
"BOM
",0
"Além de ser de qualidade chegou muito antes do prazo final.
",2
"Produto correto, entregue no prazo, preço bom.",2
Proteção máxima e livre de oleo,0
"Entrega rápida, mas esperava uma qualidade melhor do tapete, pelo preço aq na cidade encontrei melhor,mas gostei do desenho.",0
Ótimo sistema de entrega,0
"a loja tem que abrir a embalagem do produto antes de enviar,e isso nao foi feito,a saia do colchao chegou esfarelada desmanchando.",3
Achei que poderiam ser mais agil na entrega.. demora muito para ser entregue,4
Adorei entrega rápida !,0
"ME INFORMARAM QUE EU RECEBERIA EM CASA O MATERIAL E NÃO PELO CORREIO, QUANDO EU FIZ A COMPRA , ALEM DISSO A AGENCIA FICA PROXIMA A MINHA RESIDENCIA , ENTAO NÃO CUSTAVA ENTREGAR EM MINHA RESIDENCIA.",3
"Chegou antes do previsto, serviço de entrega lannister sempre se antecipando ao prazo... Parabéns!!!",2
Otima loja,0
"Recebi o relógio a tarde, mais precisamente às 18:05 do mesmo dia os ponteiros do análogico pararam de funcionar. Não estou usando preciso de uma solução para o problema. ",3
Deu tudo certo com meu pedido.,0
"Produto chegou antes do prazo, embalado corretamente.",2
"O perfume que recebi tem embalagem diferente da foto do site e também diferente de um perfume igual que tenho em casa. O cheiro é bem parecido, mas não igual. Enfim, parece falsificado.",4
Conforme vendido eu o recebi ,0
Bom produto,0
"Recebi os copos bem antes do prazo e como peguei uma promoção, para mim foi um ótimo negócio (custo x benefício).

",0
"Realizada com sucesso, achei os botões duros mas tudo bem.",0
"A entrega foi super rápida, e o produto é de ótima qualidade, conforme o esperado. ",0
Eu tive que ir buscar nos correios.,4
Chegou 10 dias antes,2
Chegou bem rápido ,2
Não recebi até o momento o produto: porta lápis caneta lembrete (organizador de mesa tela aço).,3
Demorou muito pra entregar..,0
"Comprei 2 bolsas com 2 garrafas do fluminensevno mesmo pedido, iguais, recebi 1 bolsa e 1 garrafa, na nota constam 2 e só recebi um código de rastreamento sem nenhuma informação de postagens separadas",3
muito bonito preço regular podia ser mai barato,4
Pedi uma navalha dourada e veio outra. A nota fiscal é do produto certo.,3
Produto conforme o descrito.,0
Meu produto não foi entregue.,3
"Bom produto gostei 
E parabéns a loja q entregou antes do prazo 
Recomendo",2
Gostei e indico!!,0
MUITO GRATA..NADA A DECLARAR..,3
"O status da entrega é ruim, sempre desatualizado, mostra que teve erro na entrega, mudam o prazo e no fim entregam antes. ",0
"Comprei o produto com prazo de entrega de 30 dias, no dia que deveria ser entregue o status da compra foi modificado para 'não disponível'. Não faturado, não transportado, nada!!!",3
O produto não está entre os melhores pois o preço ainda vai mais comprei dois produtos iguais pelo msm é tive que pagar dois fretes sendo que chegaram juntos absurdo,4
Excelente produto ,0
O vendedor entregou o produto correto e mais de uma semana antes do prazo. Muito satisfeita.,2
Xxxx,0
"Fiz o pedido,veio no prazo ,em boas condições,porém a cor pedida foi trocada.De toda forma,era uma segunda opção de cor que gosto ,então tudo bem!",4
Ótimo ptoduto,0
"Preciso receber o meu produto. 

ou cancelar compra feita no cartão. 

Aguardo retorno ou estorno urgente.",1
"Achei que o atendimento não foi um dos melhores, porém o produto chegou antes do prazo e sem nenhuma avaria.
Só que na propaganda diz 10 watts, porém não é tudo isso.",3
"Bom produto, entregue rápido, apenas uma ressalva, não veio na cor que escolhi, fora isso tudo certo",0
:),0
produto entregue conforme o anunciado,0
"Desde 2007 sou cliente de vocês fico muito feliz em receber os produtos do baratheon, sempre que possível faço a propaganda de vocês aos amigos e familiares!",3
Produto recebido conforme anunciado e entregue antes do prazo.Recomendo.,2
ÓTIMO PRODUTO,0
"Produto entregue antes do prazo, em perfeito estado, ótimo vendedor.
",2
"Comprei quatro cobertores, entregaram um. ",0
Produto com o prazo de entrega atrasado,2
Comprei dois produtos e só foi entregue um !!!!! Esperei até o final do prazo de entrega e o mesmo n chegou !!!,3
Produto de péssima qualidade.no site é uma coisa quando recebi era outra.,4
Recomendo ,0
Foi recebido conforme o previsto e como qualquer consumidor espera honestidade e transparência,0
"Achei o produto inferior ao que vi no site, mas atende bem ",0
tudo certo!!,0
"Bom dia eu não recebi meu produto, gostaria de saber o que aconteceu",3
O produto veio em perfeito estado e conforme aparece no site. Veio muito antes do prazo combinado.,0
Produto recebido corretamente e dentro do prazo.,2
Entregou antes do prazo previsto,2
"Acredito que não tenha recebido por conta da greve dos correios, então não posso avaliar o produto.",3
.,0
Veio tudo ok em bom estado e o relógio é muito bonito ,0
Eu Encomendo relógio bom bonito,0
Muito bom ,0
Atendeu as minhas expectativas.,0
"Foi entregue antes do prazo, site super confiável.",2
Perfeito! Tudo como o esperado!,0
Ao receber o produto notei um trinco na lateral do vidro. Gostaria da devolução do valor do produto.,3
"entrega dentro do prazo, cadeira muito bonita, conforme anúncio, muito satisfeito com a compra.",0
"me venderam um produto falso. Logo após a primeira formatação nele ele parou de funcionar, contactei a assistência da Sandisk relatando o problema e me enviaram um email dizendo que o produto é falso.",1
Chegou bem antes do prazo previsto. ,2
Recomendo.,0
Recomendo muito!!! Quero mais uma!!,3
"Muito boa a mercadoria, A entrega super rápida 8 dias eu moro em minas gerais.relógio original. Simplesmente amei ...",0
"Nao recebi a compra acreditando que seja por motivo TALVEZ da greve dos caminhoneiros, porem niguem entrou em contato para esclarecimento. Me gerando Dúvida realmente o que esteja se passando!.",1
Teve só um problema na embalagem pois o produto chegou um pouco descolado,0
"Produto se quer saiu para ser entregue, tive que comprar em outro lugar.",3
"No caso dos correios, como empresa para entrega, eu estou satisfeito, mais acho que a empresa deveria rever seus fornecedores de serviços, principalmente de empresas de entrega de mercadoria. só acho.",4
"Recebi o produto correto, porém a NF chegou em nome de outra pessoa.",3
Não foi entregue na minha casa tive que arca com a passagem de ônibus para panha no correio e não fui reembolsado. ,3
Produto de qualidade ,0
produto bom! loja excelente!,0
Ótimo ,0
Produto não tem clareza na informação. ,3
"Sr(a) Gerente, recebi o Telefone com Fio Pleno na cor Preta Intelbrás Pedido: 02-666377620 e na compra foi indicada a cor Cinza Ártico, diferente da cor entregue. Solicito devolução do produto.",4
Tudo certinho e chegou com antecendência! Obrigado! ,0
Ótimo produtos.,0
Há uma grande dificuldade em contactar o fornecedor para resolver qualquer problema.,3
Room 25 é extremamento divertido!,0
Bom produto.,0
"Recebi só parte de minha compra, pois comprei duas araras e só recebi uma. Sou cliente há mais de vinte anos e é a primeira vez que isto acontece.",3
otimo,0
Site muito bom de comprar.Recomendo e volto a comprar.,3
"O vendedor entrou em contato informando que não possuía o produto da compra, diante disso foi escolhido outro no lugar.",1
ótimo vendedor,0
Entregue bem antes da data ,2
Recebi antes do prazo adorei veio tudo correto,2
Produto bom ,0
Segunda compra que faço através do app e pago um frete absurdo para o produto não ser entregue em casa. Comecei a fazer compras online pela comodidade de receber em casa e tenho que retirar nos correi,4
"Sensacional... Eu tinha medo de ser outra coisa, mas é muito linda. Pra quem é fã de coração, eu recomendo.",4
Foi ótima comprar,0
serviço ruim,0
"Então! Vocês não pediram avaliação do produto, eu estava pronta para avaliar, joguei dinheiro fora! O Mop não presta, propaganda enganosa, o cabo só mede 1,00 metro, tenho estatura baixa e mesmo assim",4
"Material excelente, recomendo!",0
Gostei,0
"eu sou artesã vou pintar .. só depois posso dizer algo.
",3
Produto chegou antes do prazo ,2
"não consegui receber o produto. quero cancelar a compra

como devo fazer?",1
Entrega antes da data marcada. Excelente,2
"Consta como entregue na data de ontem ao meio dia e quarenta, e nada foi entregue",3
O produto chegou antes do prazo estipulado pelo fornecedor vem embalado e lacrado para que o produto não derrame. ,2
produtos de ótima qualidade,0
Muito Bom,0
"Loja horrível, não entregou o meu produto até hoje. ",3
Infelizmente o manual não está em português!,4
"Entrega perfeita, os itens entregues corretamente. produto muito bom. Parabéns!",0
Entrega perfeita antes do prazo.,2
Boas almofadas pelo valor porém falta um pouco mais de enchimento.,4
O produto não foi entregue até o momento,3
Eu recomendo um execelente de entregue muito rápido. ,0
"Sempre adquiro produtos das lannister e nunca, nunca, nunca tive problemas...",3
"A voltagem veio errada, e demorou de mais pra chegar.Inclusive fiz hj a logística reversa. 
Espero que o inflado certo não demore a chegar.",3
"Entrega rápida, produto ótimo!",0
"A entrega mesmo no prazo demorou bastante, prazo muito maior que em outras empresas....",0
Comprei o produto no dia 6/8 e no dia 17/8 ainda não tinha sido entregue.,3
recomendo a tds que quiserem comprar.,0
"Produto ótimo, chegou antes da data. ",2
Recomendo o site,0
A bolsa deveria ser revestida de espuma na parte interna,4
"vale o preço é fofinha e a M até achei grandinha.
o meu Dog adorou.",4
targaryen não entregou os produtos completos. No dois itens comprados veio faltando unidades.,3
produto muito diferente do divulgado. super frágil. ,0
Meu pedido chegou bem mais rápido do que o esperado! Maravilhoso!,0
Ótimo entregou tudo certinho e antes do prazo combinado produto otimo super recomendo tudo,2
Produto recebido após 1 mês de efetuado o pedido... ,3
Entregue antes do prazo,2
Quando fiz a compra paguei a taxa do frete que não foi barata e depois recebi uma msg que tinha que buscar nos correios de Rocha Miranda e eu moro em Sao Joao de Meriti..,4
Produto ótimo supriu minha necessidade. ,0
chegou antes do prazo ,2
Ótimo produto e entrega rápida!,0
"Computador muito rápido, ótimo custo benefício. Recomendo.",0
O produto adquirido não foi entregue; Já se passaram 5 dias da previsão de entrega dada pelo fornecedor.,3
gostaria de devolver o produto mais não estou conseguindo preciso de ajuda nao quero o produto quero meu dinheiro de volta,1
Aprovado,0
stark como sempre cumprindo o que promete.,0
Estou aguardando uma solução ,3
"Recomendo este fornecedor que atendeu as expectativas, entregando o produto até antes do prazo estimado. Preço super atrativo!",2
"dentro do prazo, produto ok.",2
o produto veio embalado em jornal que grudou um pouco na pintura e ficou uma mancha no produto. Poderiam ter embalado de outra forma!,4
A EMPRESA NÃO TINHA O PRODUTO QUE COMPREI E MANDOU UM OUTRO SEM NEM ME CONTACTAR PARA SABER SE EU QUERIA! RECEBI O PRODUTO E TIVE QUE DEVOLVER PARA TROCAR.,1
satrisfeito,0
"E não comprarei mais, cobra-se um valor do cartão de crédito e a NFiscal vem com outro valor, como preciso fechar a contabilidade na empresa não consigo fechar valores, não compro mais da B2W nenhuma",3
"Fiz a compra, o PAGAMENTO FOI CONFIRMADO e após uma semana recebi um aviso que a compra havia sido cancelada, motivo: falta de estoque. Agora para comprar o mesmo produto está 800 reais mais caro!!!!!",1
Entrega dentro do prazo.,2
Otimo,0
 ,0
"Entrega no tempo estipulado, ainda não foi usado, apenas testei pra ver se funcionava, o produto veio em perfeitas condições assim como descrito no site...",3
não me deram ao menos satisfação prazo longo de entrega e assim mesmo não cumpriram a lannister tem responsabilidade também e se omitiu quero meu dinheiro reembolso ,3
Recebi o produto antes do prazo estipulado. Sempre compro neste site e nunca tive problemas.,2
"Fiz a compra e tudo ocorreu conforme foi comunicado pela empresa. Estou satisfeito com o atendimento e atenção da empresa com o cliente.
Atenciosamente.
Paulo Roberto Dalben.
",3
Excelente,0
Entrega rápida do produto,2
Parabéns pela eficiência.,0
gosteiii,0
"Entrega rápida, produto bem embalado, tudo perfeito.",2
produto bom e bonito.,0
recomendo a todos,0
chegou antes do tempo,2
é o que eu esperava ,0
"Bom produto e valor, veio no prazo, recomendo.",0
Estou satisfeita com os serviços de compra e entrega.,0
"MEU PRODUTO VEIO ERRADO.

PAGUEI CASAL KING R$ 99,00 - NÂO CASAL PADRAO. QUERO TROCA URGENTE.",3
Excelente,0
Impecável ,0
"Apesar do produto ter qualidade, meu pedido veio ERRADO. Pedi um cobre leito SUPER KING e recebi o tamanho KING. Estou deveras insatifeita, o produto não atende as minhas necessidades.",4
"Site super confiável! Produtos iguais ao da foto.
",4
Não chegou.,3
Infelizmente esta é a 1ªcompra que não foi boa .O cartucho comprado veio com defeito não sendo reconhecido pela impressora.Já mandei um e mail para o site pedindo o cancelamento da venda e a devolução,1
Sabor do produto é ruim e me deu gases depois de tomar a quantidade recomendada. Faço uso de Whey desde o ano passado e essa foi a primeira vez que um produto me causa mal estar.,4
Ótimo produto e excelente vendedor...Recomendo-o.,0
"Adorei Obrigada super recomendo 
",0
"não recebi o produto e não tive nem uma resposta das lannister. Essa é a segunda vez que me acontece com voces.
O site é muito ruim eim.

",1
"Bom dia, Não recomendo está loja, pois a mesmo demorou entregar, entregou faltando itens e com a nota fiscal emitida errada!",3
muito bom.,0
"Tudo ótimo, produto certo e prazo de entrega até antecipado",2
"Não manda mais pelo correio o correio de Santa Catarina de Itajai e uma Bosta não entregam na residencia tem que ir buscar la....
",4
Recebi apenas 1 fraco de 2 comprados. Aguardo o envio do faltante.,3
"comprei um perfume e fui bem atendido ,
recebi no prazo e meu perfume eh otimo 
recomendo a todos ",0
"Nao pude comparecer para retirada do produto, pois estou no Sul,
Correios nao entregou no endereço onde eu morava,
Quero o produto, se puserem mudar o endereço aqui p Curitiba agradeço.",3
Entrega efetuado bem antes da data programada,2
Muito satisfeita...produto chegou antes do prazo!,2
Muito bom ,0
"Entrega dentro do prazo porem em um determinado lugar eles nem sabiam aonde o produto estava, com isso não passa confiabilidade para o cliente.",3
Chegou muito antes do prazo. O produto é bem compatível com o preço.,2
Comprei 2 produtos veio só 1,4
"Produto maravilhoso, amei! Prazo cumprido",0
"A cor da foto é uma, e o produto é completamente diferente, muito mais claro. ",4
"boa apresentação do produto, vem numa maleta onde fica bem protegido e apresentável. entrega antes do prazo inclusive!",0
Gosto muito de trabalhar com Empresas que cumprem o que prometeu!,0
Não recebi... gostaria de saber o ocorrido. ,3
COMPREI DUAS PULSERAS E CHEGOU APENAS UM,3
"Ótimo produto, se vc quiser presentear o seu pequeno e não quer gastar muito recomendo. ",4
"pedi dois pacotes so chegou 1
",3
"Loja atenciosa com os clientes super recomendo; alem de toda atençao com os clientes produto chegou antes do prazo
",0
Qualidade do produto um pouco aquém do que esperava... Poderiam ter o manual em português ou mesmo mandar por email como algumas lojas ,4
"Lindo... ótima qualidade.. super indico
",0
Ñ compriu seu prazo de entrega ,2
Tudo correto,0
"Excelente produto.
Vendedor nota 1000",0
Bom fornecedor ,0
Não há como avaliar o produto pois o mesmo ainda não foi entregue em minha residência.gostaria de saber o porquê do atraso é onde está meu produto agora.,1
So chegou um potecde creme faltou um pote ,0
Muito bom gostei do produto.,0
Adoro comprar na lannister so preciso de um cartão para dacilita mas ,4
"Recebi o produto super direitinho e estava funcionando super bem! Porém, o led agora não funciona mais :( ",0
"Comprei o tapete com a metragem 2,50 x2,50 e me mandaram a metragem 2,0 x 2,50, sendo que no siteo valor dessa metragem que me enviaram está bem abaixo do valor que paguei... ",4
"Fui atendida dentro do prazo, boa satisfação",2
Entregou no prazo correto....,2
Bom dia! Ainda não recebi o produto mas pelo rastreio vejo que o problema está nos correios.,1
Ótima qualidade amei,0
"Boa tarde, o produto era para ser entregue até o dia 26/07, e até agora não recebi. ",3
"Não estou satifeita.
Realizei a compra no dia 07 de junho e até o Momento não recebi o produto.
Quero cancelar a compra",1
Muito boa ,0
Ótimo ,0
Gostoso...macio,0
"Usei o secador uma vez só , na segunda o fio da tomada pegou fogo.",3
Eu cancelei o pedido e não teve reembolso do meu dinheiro no meu cartão . Pessimo .. nunca mais compro nessa loja ! ,1
"Recomendo , recebi antes do prazo ",2
A caixa veio com uma fita adesiva mal colocada que acabou soltando. Só depois de entrar com a caixa em casa percebemos que a caixa estava entreaberta. Mas felizmente o produto estava lá dentro ok.,4
Recebi apenas o jogo de tapetes. A micro válvula de aerógrafo não recebi.,3
Adorei o site,0
"Estou extremamente chateada com a compra, pois até agora não tenho notícias de onde andam os produtos. O prazo de entrega já extrapolou e nada. Quero que tomem providências urgentes.",1
Bom dia o meu produto eu ainda nao recebi no meu endereço quando rastreia amostra que foi entregue pra SãoPaulo se eu moro no Rio de Janeiro,3
Produto de ótima qualidade. ,0
Ótimo,0
"O som é baixo, mas atende minhas necessidades.",0
Chego antes do prazo,2
Como sempre prazo de entrega e qualidade do produto.,2
"Ainda não foi possível avaliar o produto mas a entrega foi super rápida, bem a tempo de ser o presente de natal, correu tudo bem!",3
"o produto chegou e como estava em viagem demorei uma semana para montar e quando fui montar estava faltando uma peça, que na verdade a peça principal,onde se pendura os cabides ou seja vai ficar sem ",4
BOM E BONITO,0
"Chegou antes do prazo,
super indico, produto mto bom!",2
bom,0
Não recebi esse produto apesar de informar que a entrega fói feita. O que recebi foi outro pedido referente ao teclado wifi que no pedido afirma ainda não ter sido entregue. Houve erro na entrega ,3
"Era para o produto chegar ate 04/05 e chegou bem antes, dia 18/04 ...ficamos felizes e bem satisfeitos.
Obrigada lannister!! ",2
"Recomendo! Produto chegou muito bem embalado, do jeito que foi anunciado, perfeito e no prazo!",2
"Assim que fiz a compra e efetuei o pagamento, logo autorizaram a compra e emitiram a nota fiscal, em poucos dias minha mercadoria já estava sendo entregue. Chegou sem defeito e em perfeito estético.",3
Produto entregue dentro do prazo e conforme anunciado. Muito bom.,2
Mto bom e entregue antes do prazo,2
produto veio quebrado e mas de uma semana estou tentando resolver e ninguem fala nada . um absurdo pois paguei por ele inteiro e nao pela metade .,1
Sensacional compra. Tudo perfeito. Ganhei até brinde. Recomendo. ,0
"Produto entregue conforme anuncio, porém com vários defeitos ( quebrado, trincado, peça solta ), e até momento não tive retorno para a devolução ou troca do produto.. ",3
Comprei um boneco Hulk pro meu filho e ele amou. Eu recomendo a loja entregou antes do prazo amei estão de parabéns....,2
"Não sei se é o campo para este de ponderação mas até o presente momento só recebi o pedido parcialmente, apenas o lençol preto foi entregue.",3
Tudo OK,0
"Produto muito bom, perfeito, entrega rápida, antes da previsão.
Atendimento com muita atenção.
Recomendo.",2
"Estava atrás desse produto a muito tempo, consegui com o preço bem mais barato do que pedido por outros meios, chegaram super rápido, antes das festas do fim de ano.",3
Produto muito bom de qualidade e entregou no prazo.,2
Produto Bom,0
"Ótimo produto, ótimo atendimento!!! ",0
"Não chegou o kit de pincéis escova , pode ser que venha em separado, enfim, não gostei da forma do envio, pois a informação é a de que os produtos foram entregues!",3
amei.....perfeito,0
Já faz um bom tempo que compro na americana e nunca aconteceu de atrasar nada mas esse produto foi demais até agora não recebi meu produto.,1
Bom gostaria de agradecer o site stark pois me deram um prazo de entrega do produto e o produto chegou antes da data... produto certo inteiro sem nem uma danificação! Satisfeita com o site.,2
"Modelo excelente, ergonômico de verdade. A entrega foi bem antes do prazo. 
Muito satisfeita",0
muito bom as compras realizadas pela lannister .com,3
Chegou antes do prazo dado pelo site do stark gostei muito!,2
"Chegou antes do prazo ,produto bom e de qualidade.
#Recomendo",2
Estou satisfeito com a compra.,0
recebi no prazo e conforme anuncio,0
Faltou o açucareiro. Nao veio junto. ,4
